ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
3405,Oil_thermal,0.208,-22.21493306,-49.95164611,2019,37809.60744
3409,Oil_thermal,0.74,-23.49800967,-47.44853455,2019,134514.9495
3413,Oil_thermal,0.04,-23.49090709,-46.58830961,2019,7271.078353
3417,Oil_thermal,1.267,-23.43620688,-46.39120175,2019,230311.4068
3421,Oil_thermal,2,-27.00400967,-51.14253455,2019,977490.5854
3425,Oil_thermal,0.72,-9.29323189,-50.092479,2019,74657.06134
3429,Oil_thermal,0.32,-23.46850611,-46.53108389,2019,58168.62683
3437,Oil_thermal,1.44,-4.45133806,-43.88608,2019,149314.1227
3441,Oil_thermal,3.6,-22.90200967,-47.05153455,2019,654397.0518
3449,Oil_thermal,0.64,-23.22826667,-45.91116944,2019,116337.2537
3453,Oil_thermal,0.264,-23.47459513,-46.47537426,2019,47989.11713
3457,Oil_thermal,1.666,-20.79323966,-49.34864455,2019,302840.4134
3461,Oil_thermal,14.8,-18.16600967,-47.93253455,2019,2690298.991
3469,Oil_thermal,0.04,-21.99200967,-47.41653455,2019,7271.078353
3477,Oil_thermal,4.92,-4.27200966,-55.97453455,2019,510156.5858
3481,Oil_thermal,93.0368,-3.10916667,-59.93944444,2019,9647019.562
3485,Oil_thermal,0.208,-21.93075278,-50.51347222,2019,37809.60744
3489,Oil_thermal,0.352,-22.77744411,-45.15442092,2019,63985.48951
3493,Oil_thermal,0.576,-20.55323189,-48.55853455,2019,104703.5283
3497,Oil_thermal,1.08,-3.77370966,-38.53213455,2019,134007.1981
3501,Oil_thermal,0.216,-3.77249999,-38.53666666,2019,26801.43962
3505,Oil_thermal,0.024,-3.73648694,-38.66401806,2019,2977.937736
3509,Oil_thermal,0.024,-3.61882966,-39.50631455,2019,2977.937736
3513,Oil_thermal,0.128,-4.25371288,-69.93996964,2019,13272.36646
3517,Oil_thermal,1.008,-3.03238871,-60.04556857,2019,104519.8859
3521,Oil_thermal,0.032,-5.91200966,-35.25353455,2019,3970.583648
3525,Oil_thermal,0.72,-5.91200966,-35.25353455,2019,89338.13207
3529,Oil_thermal,0.064,-5.90829529,-35.24910041,2019,7941.167295
3533,Oil_thermal,0.044,-21.17800003,-47.81000001,2019,7998.186189
3537,Oil_thermal,0.972,-23.52900967,-46.78253455,2019,176687.204
3541,Oil_thermal,0.144,-3.38067101,-64.72489846,2019,14931.41227
3545,Oil_thermal,0.35,-1.45888901,-61.63305556,2019,36291.62704
3549,Oil_thermal,1.115,-23.45045278,-46.48895833,2019,202681.3091
