ID,Fuel_type,Granted_power_MW,latitude,longitude,year,Fuel_consumed_plant_GJ
150,Biomass_thermal,7,-21.46899111,-47.00717112,2018,5204949.257
154,Biomass_thermal,14.8,-22.67166667,-48.5425,2018,11004749.86
158,Biomass_thermal,4,-21.03749824,-47.96999857,2018,2974256.718
162,Biomass_thermal,4,-21.11899966,-47.99945455,2018,2974256.718
166,Biomass_thermal,3.2,-20.96691,-40.9468,2018,2379405.375
170,Biomass_thermal,70,-21.972011,-46.796351,2018,52049492.57
174,Biomass_thermal,6.8,-21.45893584,-50.79378571,2018,5056236.421
178,Biomass_thermal,30,-22.1056,-48.4817,2018,22306925.39
182,Biomass_thermal,33,-21.00128744,-48.27609011,2018,24537617.93
186,Biomass_thermal,90,-20.47900967,-48.40153455,2018,66920776.16
190,Biomass_thermal,64.8,-20.68838,-49.11125,2018,48182958.84
194,Biomass_thermal,42.5,-21.468475,-49.22175,2018,31601477.63
198,Biomass_thermal,5,-15.92128966,-55.21499455,2018,3717820.898
202,Biomass_thermal,2.8,-15.96483818,-54.96418817,2018,2081979.703
206,Biomass_thermal,75,-21.0096722,-47.99237481,2018,55767313.47
210,Biomass_thermal,12,-21.09830805,-49.02051194,2018,8922770.155
214,Biomass_thermal,89,-20.20183,-49.35565,2018,66177211.99
218,Biomass_thermal,6,-21.40130021,-49.89350002,2018,4461385.078
222,Biomass_thermal,17,-22.74073355,-50.598509,2018,12640591.05
226,Biomass_thermal,1.6,-22.05632484,-49.32094528,2018,1189702.687
230,Biomass_thermal,4,-21.62772593,-48.83048282,2018,2974256.718
234,Biomass_thermal,1.384,-22.67514966,-49.76271455,2018,1029092.825
238,Biomass_thermal,4.87,-27.02344695,-50.92507889,2018,3878879.068
242,Biomass_thermal,4.2,-21.23071457,-50.77811977,2018,3122969.554
246,Biomass_thermal,4.968,-22.33555556,-47.40833333,2018,3694026.844
250,Biomass_thermal,38.1,-22.34972019,-52.52397291,2018,28329795.24
254,Biomass_thermal,0.65,-21.82747807,-47.24949879,2018,483316.7167
258,Biomass_thermal,75,-20.94366271,-48.08338624,2018,55767313.47
262,Biomass_thermal,3.2,-21.47666667,-46.80583333,2018,2379405.375
266,Biomass_thermal,2.76,-20.74808175,-49.71901433,2018,2052237.136
270,Biomass_thermal,2.76,-23.23833333,-47.613,2018,2052237.136
274,Biomass_thermal,22,-21.81781325,-48.61221331,2018,16358411.95
278,Biomass_thermal,4,-22.67212966,-48.81557455,2018,2974256.718
282,Biomass_thermal,1.16,-22.72372194,-47.64684611,2018,862534.4483
286,Biomass_thermal,1.25,-3.01823309,-47.37136676,2018,1489114.972
290,Biomass_thermal,0.7,-21.15500018,-47.92842991,2018,520494.9257
294,Biomass_thermal,15,-21.48777778,-51.02833333,2018,11153462.69
